imdb_title_identifier,domestic_gross,international_gross,worldwide_gross,name
tt0101606,1501785,0,1501785,Company Business
tt0101615,1193062,0,1193062,Cool as Ice
tt0101625,8669847,0,8669847,Once Upon a Crime...
tt0101629,30964,0,30964,Crooked Hearts
tt0101635,33691313,0,33691313,Curly Sue
tt0101640,2603061,0,2603061,Raise the Red Lantern
tt0101658,450501,0,450501,Danzï¿½
tt0101660,28654,0,28654,The Dark Backward
tt0101669,38016380,0,38016380,Dead Again
tt0101694,28738096,0,28738096,Deceived
tt0101695,5868,0,5868,December
tt0101698,16371128,0,16371128,Defending Your Life
tt0101700,1794187,0,1794187,Delicatessen
tt0101701,5546827,0,5546827,Delirious
tt0101725,31815,0,31815,Diary of a Hitman
tt0101726,637327,0,637327,Dice Rules
tt0101745,54830779,0,54830779,Doc Hollywood
tt0101746,38120905,0,38120905,The Doctor
tt0101748,394631,0,394631,Dogfight
tt0101753,442676,0,442676,Especially on Sunday
tt0101757,25196249,0,25196249,Don't Tell Mom the Babysitter's Dead
tt0101761,34416893,0,34416893,The Doors
tt0101764,30102717,0,30102717,Double Impact
tt0101765,1999955,3011,2002966,The Double Life of Vï¿½ï¿½ï¿½
tt0101773,15084,0,15084,Drive
tt0101775,13878334,0,13878334,Drop Dead Fred
tt0101786,4603929,0,4603929,Dutch
tt0101787,33669178,48595497,82264675,Dying Young
tt0101798,699264,6229,705493,Edward II
tt0101811,13200170,0,13200170,Enchanted April
tt0101821,14143280,0,14143280,Ernest Scared Stupid
tt0101829,1007001,0,1007001,Europa
tt0101831,5451119,0,5451119,Eve of Destruction
tt0101846,21082165,0,21082165,F/X2
tt0101862,89325780,0,89325780,Father of the Bride
tt0101889,41895491,0,41895491,The Fisher King
tt0101891,8750400,0,8750400,The Five Heartbeats
tt0101898,2415396,0,2415396,Flirting
tt0101902,17860280,5342164,23202444,For the Boys
tt0101912,22773535,0,22773535,Frankie and Johnny
tt0101917,34872033,0,34872033,Freddy's Dead
tt0101921,82418501,37000000,119418501,Fried Green Tomatoes
tt0101969,33243020,7748309,40991329,Grand Canyon
tt0101984,9480198,0,9480198,Guilty by Suspicion
tt0101991,516431,0,516431,Rhapsody in August
tt0101998,532933,0,532933,Hangin' with the Homeboys
tt0102002,306319,0,306319,Hard Promises
tt0102004,25895485,39700000,65595485,The Hard Way
tt0102005,7434726,0,7434726,Harley Davidson and the Marlboro Man
tt0102011,9804775,0,9804775,"He Said, She Said"
tt0102014,4313473,0,4313473,Hear My Song
tt0102015,1318449,0,1318449,Hearts of Darkness: A Filmmaker's Apocalypse
tt0102032,904,0,904,High Strung
tt0102034,15556340,0,15556340,Highlander II: The Quickening
tt0102045,4654288,0,4654288,The Hitman
tt0102048,2971661,0,2971661,Homicide
tt0102050,516517,0,516517,Voyager
tt0102057,119654823,181200000,300854823,Hook
tt0102059,69467617,111628547,181096164,Hot Shots!
tt0102065,19438638,0,19438638,House Party 2
tt0102070,17218080,0,17218080,Hudson Hawk
tt0102095,7788597,0,7788597,If Looks Could Kill
tt0102103,4076211,0,4076211,Impromptu
tt0102116,191125,0,191125,The Indian Runner
tt0102137,12876,0,12876,J'entends plus la guitare
tt0102138,70405498,135000000,205405498,JFK
tt0102164,626057,0,626057,Johnny Stecchino
tt0102174,15706,0,15706,Jumpin' at the Boneyard
tt0102175,32482682,11400000,43882682,Jungle Fever
tt0102178,3106559,0,3106559,K2
tt0102181,1059071,0,1059071,Kafka
tt0102202,1250712,0,1250712,Kickboxer 2: The Road Back
tt0102216,34002045,18485000,52487045,King Ralph
tt0102220,15429177,0,15429177,A Kiss Before Dying
tt0102250,28862081,0,28862081,L.A. Story
tt0102266,59509925,0,59509925,The Last Boy Scout
tt0102279,8906823,0,8906823,Late for Dinner
tt0102288,88686,0,88686,Let Him Have It
tt0102299,133645,0,133645,Liebestraum
tt0102303,4102526,0,4102526,Life Stinks
tt0102307,1050861,5126,1055987,Light Sleeper
tt0102315,776699,0,776699,Listen Up: The Lives of Quincy Jones
tt0102316,25010896,0,25010896,Little Man Tate
tt0102322,5467959,0,5467959,Livin' Large!
tt0102328,170667,0,170667,London Kills Me
tt0102340,2287928,0,2287928,Love Crimes
tt0102343,754935,0,754935,Love Potion No. 9
tt0102360,26662,0,26662,Lyrisch nitraat
tt0102368,1942423,0,1942423,Madame Bovary
tt0102370,15012935,14000000,29012935,Madonna: Truth or Dare
tt0102388,2853801,0,2853801,The Man in the Moon
tt0102395,3752428,0,3752428,Mannequin: On the Move
tt0102411,12454768,0,12454768,The Marrying Man
tt0102422,456127,0,456127,McBain
tt0102426,4532791,0,4532791,Mediterraneo
tt0102428,1000348,0,1000348,Meeting Venus
tt0102432,139155,0,139155,Men of Respect
tt0102443,1526697,0,1526697,A Midnight Clear
tt0102450,835519,0,835519,The Miracle
tt0102456,7308786,0,7308786,Mississippi Masala
tt0102458,1464242,0,1464242,Mister Johnson
tt0102460,20246790,0,20246790,Mobsters
tt0102467,311245,0,311245,Monster in a Box
tt0102469,18784957,0,18784957,Mortal Thoughts
tt0102492,59489799,0,59489799,My Girl
tt0102493,3603615,0,3603615,My Heroes Have Always Been Cowboys
tt0102494,6401336,0,6401336,My Own Private Idaho
tt0102500,6166819,0,6166819,Mystery Date
tt0102510,86930411,0,86930411,The Naked Gun 2ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
tt0102511,2641357,0,2641357,Naked Lunch
tt0102517,26255594,0,26255594,Necessary Roughness
tt0102526,47624353,0,47624353,New Jack City
tt0102536,2015810,0,2015810,Night on Earth
tt0102555,14789113,0,14789113,Not Without My Daughter
tt0102558,8479793,0,8479793,Nothing But Trouble
tt0102566,6397,0,6397,Night and Day
tt0102573,5136759,0,5136759,The Object of Beauty
tt0102583,1154476,0,1154476,"Olivier, Olivier"
tt0102587,453243,72715,525958,Only Yesterday
tt0102590,14851083,0,14851083,Once Around
tt0102592,1543112,0,1543112,One False Move
tt0102593,11276846,0,11276846,One Good Cop
tt0102598,21830957,3261845,25092802,Only the Lonely
tt0102603,23562716,0,23562716,Oscar
tt0102609,25682090,0,25682090,Other People's Money
tt0102614,39673161,0,39673161,Out for Justice
tt0102619,14513,0,14513,Oxen
tt0102631,18634643,0,18634643,Paradise
tt0102655,14061361,0,14061361,The Perfect Weapon
tt0102685,43218387,40313571,83531958,Point Break
tt0102687,787280,0,787280,Poison
tt0102690,4205000,0,4205000,Popcorn
tt0102691,582510,0,582510,The Pope Must Diet
tt0102713,74787599,0,74787599,The Prince of Tides
tt0102719,25104700,7600000,32704700,Problem Child 2
tt0102721,524668,0,524668,Proof
tt0102722,1750301,0,1750301,Prospero's Books
tt0102729,22641969,2300000,24941969,Pure Luck
tt0102741,612781,0,612781,Queens Logic
tt0102744,21413105,0,21413105,Quigley Down Under
tt0102749,10438504,0,10438504,A Rage in Harlem
tt0102750,1696066,0,1696066,The Rain Killer
tt0102753,6266621,0,6266621,Rambling Rose
tt0102757,1277404,0,1277404,The Rapture
tt0102768,43001500,0,43001500,Regarding Henry
tt0102777,7867,0,7867,Resident Alien
tt0102782,2807854,0,2807854,Return to the Blue Lagoon
tt0102789,21756163,0,21756163,Ricochet
tt0102798,165493908,225000000,390493908,Robin Hood: Prince of Thieves
tt0102800,1272977,0,1272977,Robot Jox
tt0102802,11657385,0,11657385,Rock-A-Doodle
tt0102803,46704056,0,46704056,The Rocketeer
tt0102817,15675,0,15675,Rubin and Ed
tt0102818,4409328,0,4409328,Run
tt0102820,7241350,0,7241350,Rush
tt0102829,37484,0,37484,Salmonberries
tt0102849,9563393,0,9563393,Scenes from a Mall
tt0102860,2368,0,2368,Scissors
tt0102864,579854,0,579854,The Search for Signs of Intelligent Life in the Universe
tt0102888,530392,0,530392,"Sex, Drugs, Rock & Roll"
tt0102895,55166,0,55166,Shadow of China
tt0102898,115103,0,115103,Shakes the Clown
tt0102900,11511031,0,11511031,Shattered
tt0102913,3547684,0,3547684,Shout
tt0102915,2275557,0,2275557,Showdown in Little Tokyo
tt0102926,130742922,142000000,272742922,The Silence of the Lambs
tt0102940,18476,0,18476,Ski School
tt0102943,1228108,0,1228108,Slacker
tt0102945,101599005,73400000,174999005,Sleeping with the Enemy
tt0102951,36489888,0,36489888,Soapdish
tt0102958,9915,0,9915,Sï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
tt0102966,1268529,0,1268529,Spike & Mike's Festival of Animation Volume 1
tt0102969,179469,0,179469,The Efficiency Expert
tt0102975,74888996,22000000,96888996,Star Trek VI: The Undiscovered Country
tt0102979,246000,0,246000,Stepping Out
tt0102984,9151887,0,9151887,Stone Cold
tt0102989,2712293,0,2712293,Straight Out of Brooklyn
tt0102996,7683267,0,7683267,Strictly Business
tt0103003,6948859,0,6948859,Suburban Commando
tt0103007,11000863,0,11000863,The Super
tt0103015,382510,0,382510,Sweet Talker
tt0103016,15545943,0,15545943,Switch
tt0103030,1710057,0,1710057,High Heels
tt0103035,20005435,0,20005435,Taking Care of Business
tt0103036,336396,0,336396,Talent for the Game
tt0103039,978775,0,978775,Talkin' Dirty After Dark
tt0103055,16497,0,16497,A Fine Romance
tt0103060,78656813,0,78656813,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
tt0103064,205881154,315000000,520881154,Terminator 2: Judgment Day
tt0103069,2268181,0,2268181,Texasville
tt0103074,45360915,0,45360915,Thelma & Louise
tt0103105,1228153,0,1228153,Toto the Hero
tt0103110,3089497,0,3089497,Tous les matins du monde
tt0103112,15073942,0,15073942,Toy Soldiers
tt0103125,418807,0,418807,True Colors
tt0103128,4693236,0,4693236,True Identity
tt0103129,1554742,0,1554742,Truly Madly Deeply
tt0103130,356122,0,356122,Trust
tt0103141,778535,0,778535,Turtle Beach
tt0103143,256521,0,256521,Twenty-One
tt0103157,1159578,0,1159578,The Unborn
tt0103176,377832,0,377832,Close to Eden
tt0103184,11128309,0,11128309,V.I. Warshawski
tt0103190,193205,0,193205,Van Gogh
tt0103223,78144,0,78144,To Want to Fly
tt0103241,63707829,0,63707829,What About Bob?
tt0103243,1403033,0,1403033,Where Angels Fear to Tread
tt0103247,34793160,0,34793160,White Fang
tt0103251,17487531,0,17487531,White Palace
tt0103253,1008404,0,1008404,Whore
tt0103262,7294835,0,7294835,Wild Hearts Can't Be Broken
tt0103303,1182273,0,1182273,Year of the Gun
tt0103312,225664,0,225664,Young Soul Rebels
tt0103594,7191399,0,7191399,1492: Conquest of Paradise
tt0103596,29000301,0,29000301,3 Ninjas
tt0103616,769983,0,769983,The Accompanist
tt0103617,2517600,0,2517600,Aces: Iron Eagle III
tt0103625,97552,0,97552,On Guard
tt0103639,217350219,286700000,504050219,Aladdin
tt0103644,55473545,104340953,159814498,Alienï¿
tt0103670,384048,0,384048,American Heart
tt0103671,13086430,0,13086430,American Me
tt0103747,17530973,2400000,19930973,The Babe
tt0103759,2000022,19447,2019469,Bad Lieutenant
tt0103767,1332110,0,1332110,Baraka
tt0103772,117727224,235200000,352927224,Basic Instinct
tt0103776,162902340,104000713,266903053,Batman Returns
tt0103783,8442162,0,8442162,Bï¿½ï¿½ï¿½ï¿½
tt0103784,44947,0,44947,Bed & Breakfast
tt0103786,57114049,90100000,147214049,Beethoven
tt0103791,5418216,0,5418216,Belle Epoque
tt0103800,58099,0,58099,Betty
tt0103827,3104545,0,3104545,Blame It on the Bellboy
tt0103838,93292,0,93292,The Inner Circle
tt0103850,4479470,0,4479470,Bob Roberts
tt0103855,122006740,289000000,411006740,The Bodyguard
tt0103859,70052444,61000000,131052444,Boomerang
tt0103872,918239,0,918239,Brain Donors
tt0103873,242623,0,242623,Dead Alive
tt0103874,82522790,133339902,215862692,Bram Stoker's Dracula
tt0103877,52285,0,52285,Breaking the Rules
tt0103882,2279692,0,2279692,A Brief History of Time
tt0103888,1305915,0,1305915,Brother's Keeper
tt0103893,16624456,0,16624456,Buffy the Vampire Slayer
tt0103905,205569,0,205569,Man Bites Dog
tt0103919,25792310,0,25792310,Candyman
tt0103924,22518097,0,22518097,Captain Ron
tt0103935,28791,0,28791,Rebels of the Neon God
tt0103939,9493259,0,9493259,Chaplin
tt0103947,2323,0,2323,Cheap Shots
tt0103956,14960255,5600000,20560255,Child's Play 3
tt0103962,8251071,0,8251071,Christopher Columbus: The Discovery
tt0103976,14683921,0,14683921,City of Joy
tt0103978,13272113,0,13272113,Class Act
tt0103982,99219,0,99219,Cold Heaven
tt0103994,21665468,0,21665468,Like Water for Chocolate
tt0104006,21591728,0,21591728,Consenting Adults
tt0104008,23268,29163,52431,A Tale of Winter
tt0104009,14110589,0,14110589,Cool World
tt0104027,3052738,0,3052738,CrissCross
tt0104029,621392,0,621392,Cronos
tt0104030,479676,0,479676,Crossing the Bridge
tt0104033,107792,0,107792,Crush
tt0104036,62548947,0,62548947,The Crying Game
tt0104040,25105517,0,25105517,The Cutting Edge
tt0104057,1683422,6301,1689723,Daughters of the Dust
tt0104070,58422650,90600000,149022650,Death Becomes Her
tt0104073,16639799,0,16639799,Deep Cover
tt0104107,4836637,0,4836637,Diggstown
tt0104114,46666502,0,46666502,The Distinguished Gentleman
tt0104139,8403433,0,8403433,Dr. Giggles
tt0104187,40693477,0,40693477,Encino Man
tt0104201,279627,0,279627,Equinox
tt0104215,1152117,0,1152117,Excessive Force
tt0104225,231826,0,231826,Falling from Grace
tt0104231,58883840,78900000,137783840,Far and Away
tt0104237,7532911,0,7532911,Damage
tt0104240,6960,0,6960,Fathers & Sons
tt0104244,45488,0,45488,Feed
tt0104254,24650296,8060598,32710894,FernGully: The Last Rainforest
tt0104257,141340178,101900000,243240178,A Few Good Men
tt0104265,28590665,0,28590665,Final Analysis
tt0104283,6132924,0,6132924,Folks!
tt0104291,55956187,72000000,127956187,Forever Young
tt0104298,1119368,0,1119368,Freddie as F.R.O.7.
tt0104299,17129026,0,17129026,Freejack
tt0104321,1342613,0,1342613,Gas Food Lodging
tt0104346,9223441,0,9223441,Gladiator
tt0104348,10725228,0,10725228,Glengarry Glen Ross
tt0104350,1253106,0,1253106,The Best Intentions
tt0104376,3721911,0,3721911,The Gun in Betty Lou's Handbag
tt0104377,114516,0,114516,Guncrazy
tt0104389,88036683,0,88036683,The Hand That Rocks the Cradle
tt0104401,2610686,0,2610686,Heathcliff: The Movie
tt0104409,12534961,0,12534961,Hellraiser III: Hell on Earth
tt0104412,19507345,0,19507345,Hero
tt0104418,26055,0,26055,Highway to Hell
tt0104427,24276506,5025615,29302121,Hoffa
tt0104431,173585516,185409334,358994850,Home Alone 2: Lost in New York
tt0104437,58662452,0,58662452,"Honey, I Blew Up the Kid"
tt0104438,35208854,0,35208854,Honeymoon in Vegas
tt0104452,58500635,36400000,94900635,HouseSitter
tt0104454,26126837,189711,26316548,Howards End
tt0104466,10555619,0,10555619,Husbands and Wives
tt0104503,256249,0,256249,In the Soup
tt0104504,536848,0,536848,Incident at Oglala
tt0104507,5603158,0,5603158,Indochine
tt0104511,4943279,0,4943279,Innocent Blood
tt0104521,641886,0,641886,Into the Sun
tt0104522,4790801,0,4790801,Into the West
tt0104549,11390479,0,11390479,Jennifer 8
tt0104558,16270600,0,16270600,Police Story 3: Supercop
tt0104567,90091,0,90091,Johnny Suede
tt0104573,20146880,0,20146880,Juice
tt0104575,479169,0,479169,Just Another Girl on the I.R.T.
tt0104627,923418,0,923418,Knight Moves
tt0104647,21142815,0,21142815,Kuffs
tt0104658,28540,0,28540,L.627
tt0104663,931280,0,931280,The Stolen Children
tt0104670,14796494,0,14796494,Ladybugs
tt0104685,831578,0,831578,The Last Days of Chez Nous
tt0104691,75505856,0,75505856,The Last of the Mohicans
tt0104692,32100816,0,32100816,The Lawnmower Man
tt0104694,107533928,24906141,132440069,A League of Their Own
tt0104695,23369283,0,23369283,Leap of Faith
tt0104697,1514114,0,1514114,Leaving Normal
tt0104714,144731527,177000000,321731527,Lethal Weapon 3
tt0104740,1368000,0,1368000,Little Nemo: Adventures in Slumberland
tt0104745,692585,0,692585,The Living End
tt0104753,22765,0,22765,The Long Day Closes
tt0104756,7286388,0,7286388,Lorenzo's Oil
tt0104765,1014726,0,1014726,Love Field
tt0104774,99707,0,99707,A Place in the World
tt0104779,1862805,0,1862805,Bitter Moon
tt0104782,611703,0,611703,Lï¿½ï¿
tt0104783,39437,0,39437,Mac
tt0104797,48169910,0,48169910,Malcolm X
tt0104802,6742168,0,6742168,The Mambo Kings
tt0104804,4096030,0,4096030,Man Trouble
tt0104812,2806881,0,2806881,Map of the Human Heart
tt0104815,2040920,0,2040920,El Mariachi
tt0104839,45500797,0,45500797,Medicine Man
tt0104850,14358033,0,14358033,Memoirs of an Invisible Man
tt0104868,50752337,0,50752337,The Mighty Ducks
tt0104892,1102469,0,1102469,Mistress
tt0104897,40227006,0,40227006,Mo' Money
tt0104905,2034470,0,2034470,Mom and Dad Save the World
tt0104922,10535,0,10535,Motorama
tt0104926,20883046,0,20883046,Mr. Baseball
tt0104928,13351357,0,13351357,Mr. Saturday Night
tt0104940,27281507,4598076,31879583,The Muppet Christmas Carol
tt0104952,52929168,11159384,64088552,My Cousin Vinny
tt0104954,169600,0,169600,My New Gun
tt0104990,2819485,0,2819485,Newsies
tt0105001,6202756,0,6202756,Night and the City
tt0105009,135004,0,135004,No Place to Hide
tt0105017,2280148,0,2280148,Noises Off...
tt0105032,662341,0,662341,Savage Nights
tt0105046,5471088,0,5471088,Of Mice and Men
tt0105063,690966,0,690966,The Opposite Sex and How to Live with Them
tt0105078,1659542,0,1659542,Out on a Limb
tt0105089,309596,0,309596,The Panama Deception
tt0105096,272750,0,272750,Paraï¿½ï¿½ï¿½ï¿½
tt0105103,4030793,0,4030793,Passed Away
tt0105104,44065653,0,44065653,Passenger 57
tt0105107,4814619,0,4814619,Passion Fish
tt0105109,267265,0,267265,Pastime
tt0105112,83351587,94700000,178051587,Patriot Games
tt0105121,24204154,7143000,31347154,The People Under the Stairs
tt0105128,17092453,0,17092453,Pet Sematary II
tt0105130,4058564,0,4058564,Peter's Friends
tt0105150,4906900,0,4906900,The Playboys
tt0105151,21706101,0,21706101,The Player
tt0105156,1829804,0,1829804,Poison Ivy
tt0105159,2827107,0,2827107,The Power of One
tt0105165,20006730,2690961,22697691,Prelude to a Kiss
tt0105187,3067917,0,3067917,The Public Eye
tt0105191,15164458,0,15164458,Pure Country
tt0105197,1890247,0,1890247,The Story of Qiu Ju
tt0105211,4651977,0,4651977,Radio Flyer
tt0105217,21370057,15800000,37170057,Raising Cain
tt0105219,14356479,0,14356479,Rapid Fire
tt0105226,2502551,0,2502551,Red Rock West
tt0105236,2832029,0,2832029,Reservoir Dogs
tt0105256,2149866,0,2149866,Rich in Love
tt0105265,43440294,0,43440294,A River Runs Through It
tt0105267,147724,0,147724,Roadside Prophets
tt0105275,175340,0,175340,Romper Stomper
tt0105291,919286,0,919286,Ruby
tt0105316,7306242,0,7306242,Sarafina!
tt0105323,63095253,71000000,134095253,Scent of a Woman
tt0105327,14715067,0,14715067,School Ties
tt0105377,1434174,0,1434174,Shadow of the Wolf
tt0105378,2735731,0,2735731,Shadows and Fog
tt0105391,21633781,22204457,43838238,Shining Through
tt0105399,8359717,0,8359717,The Twin Dragons
tt0105402,17180393,0,17180393,Sidekicks
tt0105411,141554,0,141554,Simple Men
tt0105414,48017402,0,48017402,Single White Female
tt0105415,18471850,0,18471850,Singles
tt0105417,139605150,92000000,231605150,Sister Act
tt0105428,30524763,0,30524763,Sleepwalkers
tt0105435,51432691,53800000,105232691,Sneakers
tt0105450,1373196,0,1373196,South Central
tt0105459,5430822,0,5430822,Split Second
tt0105466,10736401,0,10736401,Stay Tuned
tt0105477,28411210,42200000,70611210,Stop! Or My Mom Will Shoot
tt0105480,422503,0,422503,Storyville
tt0105481,21202099,0,21202099,Straight Talk
tt0105483,12282994,0,12282994,A Stranger Among Us
tt0105488,11738022,0,11738022,Strictly Ballroom
tt0105526,939277,0,939277,The Taking of Beverly Hills
tt0105562,215500,0,215500,Terminal Bliss
tt0105572,20194,0,20194,That Night
tt0105577,2922094,0,2922094,This Is My Life
tt0105585,22660758,0,22660758,Thunderheart
tt0105616,3560469,0,3560469,Tom and Jerry: The Movie
tt0105622,277845,0,277845,Tokyo Decadence
